created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-04-15 00:31:24 UTC,522,0.0,0.0,0.0,-0.02,22.94,64.5,-466.0,24.58
2018-04-15 00:41:24 UTC,523,0.0,0.0,0.0,-0.02,23.52,62.86,-466.0,24.53
2018-04-15 00:51:24 UTC,524,0.0,0.0,0.0,-0.02,23.14,61.77,-466.0,24.47
2018-04-15 01:01:23 UTC,525,0.0,0.0,0.0,-0.02,23.05,62.96,-468.0,24.47
2018-04-15 01:11:23 UTC,526,0.0,0.0,0.0,-0.02,22.4,64.22,-468.0,24.42
2018-04-15 01:21:23 UTC,527,0.0,0.0,0.0,-0.02,22.96,63.31,-468.0,24.36
2018-04-15 01:31:23 UTC,528,0.0,0.0,0.0,-0.02,23.23,63.18,-468.0,24.31
2018-04-15 01:41:23 UTC,529,0.0,0.0,0.0,-0.02,23.45,63.1,-468.0,24.31
2018-04-15 01:51:22 UTC,530,0.0,0.0,0.0,-0.02,22.84,63.39,-468.0,24.26
2018-04-15 02:01:22 UTC,531,0.0,0.0,0.0,-0.03,22.83,62.39,-469.0,24.2
2018-04-15 02:11:23 UTC,532,0.0,0.0,0.0,-0.02,22.92,62.66,-469.0,24.2
2018-04-15 02:21:23 UTC,533,0.0,0.0,0.0,-0.02,22.69,62.71,-470.0,24.15
2018-04-15 02:31:23 UTC,534,0.0,0.0,0.0,-0.02,22.4,62.37,-469.0,24.09
2018-04-15 02:41:22 UTC,535,0.0,0.0,0.0,-0.02,22.29,61.46,-470.0,24.04
2018-04-15 02:51:22 UTC,536,0.0,0.0,0.0,-0.02,22.77,61.32,-471.0,24.04
2018-04-15 03:01:22 UTC,537,0.0,0.0,0.0,-0.02,23.07,60.19,-470.0,23.98
2018-04-15 03:11:22 UTC,538,0.0,0.0,0.0,-0.02,22.85,60.4,-471.0,23.93
2018-04-15 03:21:22 UTC,539,0.0,0.0,0.0,-0.02,22.57,60.75,-471.0,23.93
2018-04-15 03:31:22 UTC,540,0.0,0.0,0.0,-0.02,22.65,60.18,-471.0,23.88
2018-04-15 03:41:22 UTC,541,0.0,0.0,0.0,-0.02,22.49,59.23,-471.0,23.82
2018-04-15 03:51:21 UTC,542,0.0,0.0,0.0,-0.02,22.44,59.66,-472.0,23.82
2018-04-15 04:01:21 UTC,543,0.0,0.0,0.0,-0.02,22.54,59.96,-472.0,23.77
2018-04-15 04:11:21 UTC,544,0.0,0.0,0.0,-0.02,22.32,60.74,-473.0,23.77
2018-04-15 04:21:21 UTC,545,0.0,0.0,0.0,-0.02,22.36,59.4,-473.0,23.71
2018-04-15 04:31:20 UTC,546,0.0,0.0,0.0,-0.02,22.83,57.86,-473.0,23.66
2018-04-15 04:41:20 UTC,547,0.0,0.0,0.0,-0.02,21.83,60.37,-473.0,23.66
2018-04-15 04:51:20 UTC,548,0.0,0.0,0.0,-0.02,22.44,59.36,-474.0,23.61
2018-04-15 05:01:19 UTC,549,0.0,0.0,0.0,-0.02,21.83,61.71,-474.0,23.55
2018-04-15 05:11:19 UTC,550,0.0,0.0,0.0,-0.02,21.28,61.55,-474.0,23.5
2018-04-15 05:21:18 UTC,551,0.0,0.0,0.0,-0.02,21.44,62.66,-474.0,23.44
2018-04-15 05:31:17 UTC,552,0.0,0.0,0.0,-0.02,21.51,61.41,-475.0,23.44
2018-04-15 05:41:17 UTC,553,0.0,0.0,0.0,-0.02,21.74,61.38,-476.0,23.39
2018-04-15 05:51:16 UTC,554,0.0,0.0,0.0,-0.02,21.18,62.49,-476.0,23.34
2018-04-15 06:01:16 UTC,555,0.0,0.0,0.0,-0.02,21.32,61.52,-477.0,23.34
2018-04-15 06:11:15 UTC,556,0.0,0.0,0.0,0.02,20.99,62.24,-477.0,23.28
2018-04-15 06:21:14 UTC,557,0.0,0.0,0.0,0.02,21.13,60.9,-478.0,23.23
2018-04-15 06:31:13 UTC,558,0.0,0.0,0.0,0.02,21.12,61.77,-478.0,23.17
2018-04-16 03:39:10 UTC,559,0.0,0.0,0.0,-0.01,22.59,59.15,-458.0,24.69
2018-04-16 03:49:09 UTC,560,0.0,0.0,0.0,-0.01,22.78,57.98,-459.0,24.63
2018-04-16 03:59:09 UTC,561,0.0,0.0,0.0,-0.01,23.23,56.17,-459.0,24.58
2018-04-16 04:09:10 UTC,562,0.0,0.0,0.0,-0.01,23.29,56.96,-459.0,24.58
2018-04-16 04:19:09 UTC,563,0.0,0.0,0.0,-0.01,22.51,58.48,-459.0,24.53
2018-04-16 04:29:08 UTC,564,0.0,0.0,0.0,-0.01,22.21,57.29,-460.0,24.47
2018-04-16 04:39:08 UTC,565,0.0,0.0,0.0,-0.05,22.32,58.13,-460.0,24.42
2018-04-16 04:49:08 UTC,566,0.0,0.0,0.0,-0.01,22.53,57.08,-461.0,24.36
2018-04-16 04:59:07 UTC,567,0.0,0.0,0.0,-0.05,22.54,57.53,-461.0,24.31
2018-04-16 05:09:07 UTC,568,0.0,0.0,0.0,-0.05,22.43,58.47,-461.0,24.31
2018-04-16 05:19:07 UTC,569,0.0,0.0,0.0,-0.05,22.24,58.24,-462.0,24.26
2018-04-16 05:29:07 UTC,570,0.0,0.0,0.0,-0.05,22.21,58.27,-462.0,24.2
2018-04-16 05:39:07 UTC,571,0.0,0.0,0.0,-0.01,22.2,58.51,-463.0,24.15
2018-04-16 05:49:06 UTC,572,0.0,0.0,0.0,-0.05,22.36,58.17,-463.0,24.15
2018-04-16 05:59:06 UTC,573,0.0,0.0,0.0,-0.01,22.16,58.2,-463.0,24.09
2018-04-16 06:09:06 UTC,574,0.0,0.0,0.0,-0.01,22.25,58.02,-463.0,24.04
2018-04-16 06:19:06 UTC,575,0.0,0.0,0.0,-0.01,22.16,58.9,-463.0,23.98
2018-04-16 06:29:07 UTC,576,0.0,0.0,0.0,-0.01,22.24,57.96,-465.0,23.93
2018-04-16 06:39:05 UTC,577,0.0,0.0,0.0,-0.01,22.35,58.3,-464.0,23.88
2018-04-16 06:49:05 UTC,578,0.0,0.0,0.0,-0.01,21.93,58.22,-465.0,23.88
2018-04-16 06:59:04 UTC,579,0.0,0.0,0.0,-0.01,21.96,58.92,-465.0,23.82
2018-04-16 07:09:04 UTC,580,0.0,0.0,0.0,-0.01,22.27,58.1,-465.0,23.82
2018-04-16 07:19:03 UTC,581,0.0,0.0,0.0,-0.01,22.07,59.01,-465.0,23.77
2018-04-16 07:29:03 UTC,582,0.0,0.0,0.0,-0.01,22.2,59.28,-465.0,23.71
2018-04-16 07:39:02 UTC,583,0.0,0.0,0.0,-0.01,21.88,59.94,-465.0,23.71
2018-04-16 07:49:02 UTC,584,0.0,0.0,0.0,-0.01,22.0,59.4,-466.0,23.66
2018-04-16 07:59:02 UTC,585,0.0,0.0,0.0,-0.01,22.18,59.15,-466.0,23.66
2018-04-16 08:09:04 UTC,586,0.0,0.0,0.0,-0.01,22.22,59.54,-466.0,23.61
2018-04-16 08:19:01 UTC,587,0.0,0.0,0.0,-0.01,22.19,58.78,-466.0,23.61
2018-04-16 08:29:01 UTC,588,0.0,0.0,0.0,-0.01,22.15,58.39,-467.0,23.55
2018-04-16 08:39:01 UTC,589,0.0,0.0,0.0,-0.01,22.12,58.89,-467.0,23.55
2018-04-16 08:49:01 UTC,590,0.0,0.0,0.0,-0.01,22.19,58.9,-467.0,23.5
2018-04-16 08:59:01 UTC,591,0.0,0.0,0.0,-0.01,22.24,58.91,-468.0,23.44
2018-04-16 09:09:00 UTC,592,0.0,0.0,0.0,-0.01,22.2,59.09,-467.0,23.44
2018-04-16 09:19:00 UTC,593,0.0,0.0,0.0,-0.01,22.16,59.59,-468.0,23.44
2018-04-16 09:29:00 UTC,594,0.0,0.0,0.0,-0.05,22.24,59.45,-467.0,23.39
2018-04-16 09:39:00 UTC,595,0.0,0.0,0.0,0.01,22.02,60.45,-467.0,23.39
2018-04-16 09:48:59 UTC,596,0.0,0.0,0.0,-0.05,22.19,58.9,-467.0,23.39
2018-04-16 09:58:59 UTC,597,0.0,0.0,0.0,-0.05,22.6,58.56,-468.0,23.34
2018-04-16 10:08:59 UTC,598,0.0,0.0,0.0,-0.05,22.17,59.5,-468.0,23.34
2018-04-16 10:18:59 UTC,599,0.0,0.0,0.0,-0.01,22.32,59.59,-468.0,23.34
2018-04-16 10:28:59 UTC,600,0.0,0.0,0.0,-0.01,22.28,59.92,-468.0,23.28
2018-04-16 10:38:58 UTC,601,1.0,0.0,14.0,-0.05,22.18,60.44,-468.0,23.28
2018-04-16 10:48:59 UTC,602,5.0,3.0,55.0,-0.01,22.33,59.93,-467.0,23.23
2018-04-16 10:58:58 UTC,603,16.0,6.0,209.0,-0.01,22.36,59.81,-468.0,23.23
2018-04-16 11:08:58 UTC,604,41.0,17.0,520.0,-0.01,22.28,60.8,-468.0,23.23
2018-04-16 11:18:58 UTC,605,76.0,29.0,987.0,-0.01,22.12,61.46,-468.0,23.17
2018-04-16 11:28:57 UTC,606,171.0,71.0,2169.0,0.03,22.06,60.98,-468.0,23.17
2018-04-16 11:38:57 UTC,607,293.0,127.0,3669.0,0.07,22.37,60.25,-468.0,23.17
2018-04-16 11:48:57 UTC,608,449.0,193.0,5637.0,0.12,22.64,58.67,-468.0,23.17
2018-04-16 11:58:57 UTC,609,574.0,245.0,7222.0,0.16,22.94,58.46,-468.0,23.17
2018-04-16 12:08:58 UTC,610,735.0,315.0,9236.0,0.25,23.28,57.24,-468.0,23.12
2018-04-16 12:18:58 UTC,611,991.0,436.0,12351.0,0.28,23.69,55.99,-470.0,23.17
2018-04-16 12:28:59 UTC,612,1196.0,533.0,14844.0,0.32,24.43,54.03,-467.0,23.17
2018-04-16 12:39:00 UTC,613,1299.0,575.0,16158.0,0.32,24.84,52.82,-466.0,23.17
2018-04-16 12:49:02 UTC,614,1582.0,710.0,19590.0,0.4,25.6,51.31,-466.0,23.17
2018-04-16 12:59:06 UTC,615,1597.0,706.0,19873.0,0.4,23.56,57.74,-465.0,23.23
2018-04-16 13:09:06 UTC,616,1766.0,792.0,21874.0,0.44,24.49,53.36,-465.0,23.28
2018-04-16 13:19:08 UTC,617,1869.0,817.0,23341.0,0.49,23.68,58.77,-463.0,23.28
2018-04-16 13:29:10 UTC,618,2734.0,1306.0,23341.0,0.57,23.26,58.83,-464.0,23.34
2018-04-16 13:39:13 UTC,619,3004.0,1424.0,23341.0,0.61,25.23,53.14,-462.0,23.39
2018-04-16 13:49:16 UTC,620,2956.0,1419.0,23341.0,0.57,25.31,53.15,-462.0,23.39
2018-04-16 13:59:20 UTC,621,3233.0,1703.0,23341.0,0.68,26.56,51.04,-462.0,23.5
2018-04-16 14:09:24 UTC,622,2397.0,2539.0,14914.0,0.61,25.8,51.1,-460.0,23.55
2018-04-16 14:19:29 UTC,623,2397.0,4936.0,847.0,0.44,26.97,50.54,-461.0,23.61
2018-04-16 14:29:34 UTC,624,2397.0,4936.0,847.0,0.36,28.14,47.58,-461.0,23.66
2018-04-16 14:39:40 UTC,625,2397.0,4936.0,847.0,0.32,26.19,50.96,-461.0,23.71
2018-04-16 14:49:46 UTC,626,2397.0,4936.0,847.0,0.44,28.19,47.45,-460.0,23.77
2018-04-16 14:59:52 UTC,627,2397.0,4936.0,847.0,0.77,29.08,46.09,-459.0,23.82
2018-04-16 15:20:07 UTC,628,2889.0,1160.0,-28528.0,0.73,26.36,51.12,-454.0,23.98
2018-04-16 15:40:21 UTC,629,3230.0,1348.0,30284.0,0.77,27.56,50.05,-453.0,24.2
2018-04-16 15:50:23 UTC,630,3230.0,4936.0,847.0,1.39,27.87,47.78,-454.0,24.26
2018-04-16 16:00:31 UTC,631,3230.0,4936.0,847.0,2.66,28.25,46.63,-451.0,24.36
2018-04-16 16:10:40 UTC,632,3230.0,4936.0,847.0,2.46,28.96,46.28,-451.0,24.47
2018-04-16 16:20:48 UTC,633,3230.0,4936.0,847.0,2.46,28.76,48.25,-449.0,24.58
2018-04-16 16:30:55 UTC,634,2719.0,1044.0,-30274.0,0.67,26.16,50.76,-447.0,24.63
2018-04-16 16:41:02 UTC,635,2719.0,4936.0,847.0,3.46,28.07,49.25,-446.0,24.74
2018-04-16 16:51:09 UTC,636,2035.0,758.0,26602.0,0.55,26.64,51.23,-443.0,24.85
2018-04-16 17:01:14 UTC,637,2046.0,748.0,26874.0,0.52,27.69,50.0,-440.0,25.07
2018-04-16 17:11:20 UTC,638,3232.0,1103.0,26874.0,1.74,27.36,48.91,-437.0,25.28
2018-04-16 17:21:27 UTC,639,3232.0,4936.0,847.0,3.65,27.21,50.57,-435.0,25.5
2018-04-16 17:31:32 UTC,640,3232.0,4936.0,847.0,2.85,27.77,48.69,-431.0,25.71
2018-04-16 17:41:38 UTC,641,1446.0,523.0,19044.0,0.28,27.62,46.9,-427.0,25.99
2018-04-16 17:51:44 UTC,642,1446.0,4936.0,847.0,3.41,27.12,49.25,-429.0,26.15
2018-04-16 18:01:50 UTC,643,1446.0,4936.0,847.0,3.21,29.44,47.0,-425.0,26.36
2018-04-16 18:11:57 UTC,644,1446.0,4936.0,847.0,2.14,27.52,48.25,-424.0,26.58
2018-04-16 18:22:04 UTC,645,3258.0,1678.0,-27142.0,1.27,27.37,50.6,-422.0,26.8
2018-04-16 18:32:10 UTC,646,3258.0,4936.0,847.0,2.5,27.52,49.67,-422.0,27.01
2018-04-16 18:42:17 UTC,647,3258.0,4936.0,847.0,2.3,27.44,50.88,-419.0,27.23
2018-04-16 18:52:26 UTC,648,785.0,4151.0,1251.0,1.63,27.05,50.28,-419.0,27.39
2018-04-16 19:02:30 UTC,649,1386.0,500.0,18265.0,0.36,27.72,50.85,-419.0,27.5
2018-04-16 19:12:34 UTC,650,912.0,302.0,12238.0,0.28,25.68,52.75,-421.0,27.61
2018-04-16 19:22:37 UTC,651,1034.0,356.0,13780.0,0.28,26.32,52.08,-422.0,27.61
2018-04-16 19:32:41 UTC,652,1276.0,467.0,16755.0,0.36,26.8,52.58,-422.0,27.66
2018-04-16 19:42:44 UTC,653,996.0,361.0,13110.0,0.32,26.04,53.39,-425.0,27.66
2018-04-16 19:52:47 UTC,654,1033.0,383.0,13520.0,0.28,26.89,51.97,-427.0,27.61
2018-04-16 20:02:49 UTC,655,1028.0,395.0,13329.0,0.32,26.17,53.58,-428.0,27.61
2018-04-16 20:12:52 UTC,656,1055.0,405.0,13683.0,0.28,25.99,54.11,-428.0,27.55
2018-04-16 20:22:56 UTC,657,965.0,369.0,12529.0,0.24,25.57,55.81,-429.0,27.5
2018-04-16 20:32:57 UTC,658,977.0,381.0,12617.0,0.28,25.54,56.0,-430.0,27.5
2018-04-16 20:43:00 UTC,659,1129.0,440.0,14583.0,0.32,25.79,54.84,-431.0,27.45
2018-04-16 20:53:02 UTC,660,944.0,378.0,12102.0,0.28,25.79,55.13,-431.0,27.39
2018-04-16 21:03:04 UTC,661,785.0,313.0,10076.0,0.2,25.88,54.59,-433.0,27.39
2018-04-16 21:13:07 UTC,662,700.0,279.0,8986.0,0.16,26.25,54.49,-434.0,27.34
2018-04-16 21:23:09 UTC,663,747.0,297.0,9596.0,0.2,26.35,54.63,-433.0,27.28
2018-04-16 21:33:11 UTC,664,634.0,254.0,8127.0,0.16,26.48,53.96,-433.0,27.28
2018-04-16 21:43:13 UTC,665,549.0,221.0,7028.0,0.12,26.36,55.16,-433.0,27.23
2018-04-16 21:53:15 UTC,666,561.0,224.0,7198.0,0.16,25.24,56.93,-434.0,27.23
2018-04-16 22:03:17 UTC,667,508.0,204.0,6507.0,0.12,25.69,56.68,-435.0,27.17
2018-04-16 22:13:19 UTC,668,392.0,158.0,5016.0,0.07,25.81,55.26,-435.0,27.17
2018-04-16 22:23:21 UTC,669,308.0,124.0,3943.0,0.03,26.14,55.28,-435.0,27.12
2018-04-16 22:33:22 UTC,670,231.0,95.0,2939.0,0.03,26.07,55.7,-435.0,27.07
2018-04-16 22:43:24 UTC,671,131.0,54.0,1665.0,0.03,26.0,56.0,-436.0,27.07
2018-04-16 22:53:25 UTC,672,52.0,18.0,692.0,-0.01,25.8,55.98,-437.0,27.01
2018-04-16 23:03:27 UTC,673,20.0,6.0,272.0,-0.01,25.81,56.95,-437.0,26.96
2018-04-16 23:13:28 UTC,674,5.0,1.0,71.0,-0.07,25.33,56.98,-438.0,26.9
2018-04-16 23:23:29 UTC,675,1.0,0.0,14.0,-0.06,25.36,56.69,-438.0,26.9
2018-04-16 23:33:30 UTC,676,0.0,0.0,0.0,-0.03,25.39,58.46,-438.0,26.85
2018-04-16 23:43:31 UTC,677,0.0,0.0,0.0,-0.03,25.36,59.0,-439.0,26.8
2018-04-16 23:53:32 UTC,678,0.0,0.0,0.0,-0.02,24.95,60.01,-439.0,26.74
2018-04-17 00:03:33 UTC,679,0.0,0.0,0.0,-0.03,24.8,60.06,-440.0,26.69
2018-04-17 00:13:33 UTC,680,0.0,0.0,0.0,-0.02,24.48,61.03,-440.0,26.63
2018-04-17 00:23:34 UTC,681,0.0,0.0,0.0,-0.03,24.59,60.7,-441.0,26.58
2018-04-17 00:33:34 UTC,682,0.0,0.0,0.0,-0.04,24.38,60.83,-441.0,26.53
2018-04-17 00:43:35 UTC,683,0.0,0.0,0.0,-0.03,24.08,60.87,-442.0,26.47
2018-04-17 00:53:36 UTC,684,0.0,0.0,0.0,-0.01,23.64,62.11,-442.0,26.42
2018-04-17 01:03:36 UTC,685,0.0,0.0,0.0,-0.02,23.72,61.9,-443.0,26.36
2018-04-17 01:13:36 UTC,686,0.0,0.0,0.0,-0.04,23.84,61.55,-444.0,26.31
2018-04-17 01:23:37 UTC,687,0.0,0.0,0.0,-0.0,23.53,61.4,-444.0,26.26
2018-04-17 01:33:37 UTC,688,0.0,0.0,0.0,-0.01,23.44,61.88,-445.0,26.15
2018-04-17 01:43:38 UTC,689,0.0,0.0,0.0,0.08,23.53,60.71,-446.0,26.09
2018-04-17 01:53:38 UTC,690,0.0,0.0,0.0,-0.01,24.12,58.76,-446.0,26.04
2018-04-17 02:03:38 UTC,691,0.0,0.0,0.0,-0.01,24.74,57.74,-446.0,25.99
2018-04-17 02:13:39 UTC,692,0.0,0.0,0.0,-0.02,23.96,59.24,-445.0,25.93
2018-04-17 02:23:39 UTC,693,0.0,0.0,0.0,-0.02,23.85,60.26,-447.0,25.93
2018-04-17 02:33:39 UTC,694,0.0,0.0,0.0,-0.01,23.78,61.13,-447.0,25.88
2018-04-17 02:43:39 UTC,695,0.0,0.0,0.0,-0.02,23.09,60.73,-448.0,25.82
2018-04-17 02:53:45 UTC,696,0.0,0.0,0.0,-0.04,23.24,60.28,-447.0,25.77
2018-04-17 03:03:40 UTC,697,0.0,0.0,0.0,0.0,23.34,59.31,-448.0,25.71
2018-04-17 03:13:41 UTC,698,0.0,0.0,0.0,-0.03,23.39,58.72,-449.0,25.66
2018-04-17 03:23:41 UTC,699,0.0,0.0,0.0,-0.03,23.64,58.49,-448.0,25.61
2018-04-17 03:33:42 UTC,700,0.0,0.0,0.0,-0.03,23.46,58.54,-448.0,25.61
2018-04-17 03:43:42 UTC,701,0.0,0.0,0.0,-0.03,23.39,57.97,-450.0,25.55
2018-04-17 03:53:42 UTC,702,0.0,0.0,0.0,-0.02,23.66,56.47,-449.0,25.5
2018-04-17 04:03:42 UTC,703,0.0,0.0,0.0,-0.03,23.31,57.41,-449.0,25.44
2018-04-17 04:13:43 UTC,704,0.0,0.0,0.0,-0.01,23.25,56.85,-450.0,25.39
2018-04-17 04:23:43 UTC,705,0.0,0.0,0.0,-0.02,23.84,55.66,-451.0,25.34
2018-04-17 04:33:43 UTC,706,0.0,0.0,0.0,-0.02,23.72,56.07,-451.0,25.34
2018-04-17 04:43:44 UTC,707,0.0,0.0,0.0,-0.0,24.44,55.89,-451.0,25.28
2018-04-17 04:53:44 UTC,708,0.0,0.0,0.0,-0.02,23.8,57.97,-451.0,25.23
2018-04-17 05:03:45 UTC,709,0.0,0.0,0.0,-0.02,23.53,59.45,-451.0,25.23
2018-04-17 05:13:45 UTC,710,0.0,0.0,0.0,-0.04,23.64,58.07,-450.0,25.17
2018-04-17 05:23:45 UTC,711,0.0,0.0,0.0,0.0,23.39,59.5,-451.0,25.17
2018-04-17 05:33:45 UTC,712,0.0,0.0,0.0,0.0,23.61,59.53,-451.0,25.12
2018-04-17 05:43:46 UTC,713,0.0,0.0,0.0,-0.01,23.79,58.7,-451.0,25.12
2018-04-17 05:53:46 UTC,714,0.0,0.0,0.0,0.01,23.56,59.33,-451.0,25.07
2018-04-17 06:03:47 UTC,715,0.0,0.0,0.0,0.03,23.31,59.41,-452.0,25.07
2018-04-17 06:13:47 UTC,716,0.0,0.0,0.0,0.04,23.61,58.92,-452.0,25.01
2018-04-17 06:23:46 UTC,717,0.0,0.0,0.0,-0.04,23.72,59.38,-452.0,24.96
2018-04-17 06:33:47 UTC,718,0.0,0.0,0.0,-0.04,23.25,59.3,-452.0,24.96
2018-04-17 06:43:47 UTC,719,0.0,0.0,0.0,0.0,23.27,59.25,-453.0,24.96
2018-04-17 06:53:47 UTC,720,0.0,0.0,0.0,0.0,23.33,59.03,-453.0,24.9
2018-04-17 07:03:48 UTC,721,0.0,0.0,0.0,0.0,23.59,59.7,-452.0,24.85
2018-04-17 07:13:47 UTC,722,0.0,0.0,0.0,0.0,22.85,63.51,-453.0,24.85
2018-04-17 07:23:49 UTC,723,0.0,0.0,0.0,0.07,22.76,64.1,-453.0,24.8
2018-04-17 07:33:48 UTC,724,0.0,0.0,0.0,-0.04,23.24,63.61,-453.0,24.8
2018-04-17 07:43:48 UTC,725,0.0,0.0,0.0,0.0,23.31,63.48,-453.0,24.74
2018-04-17 07:53:48 UTC,726,0.0,0.0,0.0,0.0,22.8,63.59,-454.0,24.74
2018-04-17 08:03:48 UTC,727,0.0,0.0,0.0,0.0,22.62,63.8,-454.0,24.69
2018-04-17 08:13:48 UTC,728,0.0,0.0,0.0,0.0,22.46,63.74,-454.0,24.69
2018-04-17 08:23:49 UTC,729,0.0,0.0,0.0,0.0,22.48,63.47,-454.0,24.69
2018-04-17 08:33:48 UTC,730,0.0,0.0,0.0,0.0,22.4,63.64,-455.0,24.63
2018-04-17 08:43:52 UTC,731,0.0,0.0,0.0,0.0,22.2,64.92,-455.0,24.58
2018-04-17 08:53:48 UTC,732,0.0,0.0,0.0,0.0,22.32,64.73,-456.0,24.58
2018-04-17 09:03:48 UTC,733,0.0,0.0,0.0,0.0,22.32,64.08,-455.0,24.53
2018-04-17 09:13:48 UTC,734,0.0,0.0,0.0,0.0,22.31,64.42,-456.0,24.47
2018-04-17 09:23:48 UTC,735,0.0,0.0,0.0,0.0,22.12,63.92,-457.0,24.47
2018-04-17 09:33:48 UTC,736,0.0,0.0,0.0,0.01,22.76,62.04,-456.0,24.47
2018-04-17 09:43:47 UTC,737,0.0,0.0,0.0,-0.01,21.88,66.31,-457.0,24.42
2018-04-17 09:53:47 UTC,738,0.0,0.0,0.0,0.0,20.99,72.94,-457.0,24.36
2018-04-17 10:03:47 UTC,739,0.0,0.0,0.0,0.0,19.72,72.64,-460.0,24.31
2018-04-17 10:13:46 UTC,740,0.0,0.0,0.0,0.0,19.72,70.14,-462.0,24.2
2018-04-17 10:23:45 UTC,741,0.0,0.0,0.0,-0.04,20.64,68.6,-464.0,24.04
2018-04-17 10:33:44 UTC,742,0.0,0.0,0.0,0.0,20.05,72.78,-466.0,23.88
2018-04-17 10:43:43 UTC,743,0.0,0.0,0.0,-0.01,20.01,71.27,-467.0,23.77
2018-04-17 10:53:42 UTC,744,0.0,0.0,0.0,-0.04,20.38,70.86,-469.0,23.61
2018-04-17 11:03:41 UTC,745,2.0,0.0,28.0,0.0,20.05,72.0,-470.0,23.5
2018-04-17 11:13:40 UTC,746,3.0,1.0,40.0,0.0,19.93,71.46,-472.0,23.34
2018-04-17 11:23:39 UTC,747,6.0,1.0,86.0,0.0,20.36,70.46,-473.0,23.23
2018-04-17 11:33:38 UTC,748,9.0,2.0,126.0,0.0,20.45,70.03,-475.0,23.12
2018-04-17 11:43:37 UTC,749,15.0,4.0,207.0,0.04,20.72,69.57,-476.0,23.01
2018-04-17 11:53:36 UTC,750,22.0,6.0,302.0,0.03,20.6,69.91,-478.0,22.85
2018-04-17 12:03:35 UTC,751,35.0,9.0,484.0,0.04,20.52,71.67,-478.0,22.69
2018-04-17 12:13:34 UTC,752,58.0,17.0,790.0,0.04,20.47,71.08,-480.0,22.58
2018-04-17 12:23:33 UTC,753,102.0,31.0,1384.0,0.08,20.04,72.64,-480.0,22.47
2018-04-17 12:33:32 UTC,754,159.0,53.0,2132.0,0.08,20.54,70.92,-482.0,22.31
2018-04-17 12:43:31 UTC,755,209.0,74.0,2767.0,0.08,20.2,70.55,-484.0,22.25
2018-04-17 12:53:30 UTC,756,260.0,95.0,3415.0,0.12,20.28,70.7,-484.0,22.15
2018-04-17 13:03:29 UTC,757,293.0,109.0,3831.0,0.12,20.24,71.62,-484.0,22.09
2018-04-17 13:13:28 UTC,758,353.0,133.0,4601.0,0.15,20.88,70.24,-484.0,22.09
2018-04-17 13:23:27 UTC,759,390.0,148.0,5074.0,0.16,20.25,69.66,-485.0,22.09
2018-04-17 13:33:26 UTC,760,426.0,163.0,5530.0,0.16,20.46,68.88,-485.0,22.04
2018-04-17 13:43:25 UTC,761,486.0,188.0,6290.0,0.19,21.24,68.07,-486.0,22.04
2018-04-17 13:53:25 UTC,762,542.0,213.0,6985.0,0.2,21.02,68.77,-486.0,22.04
2018-04-17 14:03:24 UTC,763,594.0,234.0,7650.0,0.2,21.34,68.41,-485.0,22.04
2018-04-17 14:13:23 UTC,764,643.0,256.0,8257.0,0.24,21.04,67.73,-485.0,22.04
2018-04-17 14:23:23 UTC,765,699.0,279.0,8969.0,0.24,21.86,65.82,-483.0,22.04
2018-04-17 14:33:22 UTC,766,739.0,296.0,9473.0,0.24,21.67,67.59,-482.0,22.04
2018-04-17 14:43:22 UTC,767,803.0,325.0,10263.0,0.28,21.53,67.2,-481.0,22.04
2018-04-17 14:53:22 UTC,768,903.0,367.0,11528.0,0.32,22.04,66.64,-483.0,22.09
2018-04-17 15:03:22 UTC,769,1047.0,429.0,13334.0,0.32,22.12,64.68,-484.0,22.09
2018-04-17 15:13:22 UTC,770,1217.0,503.0,15460.0,0.38,21.45,66.38,-484.0,22.09
2018-04-17 15:23:22 UTC,771,1411.0,587.0,17890.0,0.46,22.07,65.35,-481.0,22.15
2018-04-17 15:33:22 UTC,772,1647.0,684.0,20893.0,0.51,22.27,66.42,-483.0,22.15
2018-04-17 15:43:22 UTC,773,1857.0,768.0,23586.0,0.55,22.48,66.58,-480.0,22.2
2018-04-17 15:53:22 UTC,774,1963.0,811.0,24940.0,0.6,22.76,64.96,-478.0,22.2
2018-04-17 16:03:23 UTC,775,2025.0,840.0,25697.0,0.73,23.08,63.18,-476.0,22.25
2018-04-17 16:13:24 UTC,776,2186.0,909.0,27720.0,0.67,24.18,60.54,-476.0,22.36
2018-04-17 16:23:25 UTC,777,2505.0,1039.0,31790.0,0.77,22.94,66.28,-472.0,22.42
2018-04-17 16:33:27 UTC,778,3006.0,1237.0,31790.0,0.9,21.96,69.7,-470.0,22.47
2018-04-17 16:43:28 UTC,779,3388.0,1548.0,31790.0,1.16,23.32,66.47,-469.0,22.52
2018-04-17 16:53:31 UTC,780,1817.0,3119.0,7252.0,1.8,23.72,63.92,-467.0,22.63
2018-04-17 17:03:33 UTC,781,1653.0,3283.0,6075.0,1.85,25.18,59.55,-462.0,22.8
2018-04-17 17:13:37 UTC,782,1783.0,3153.0,7008.0,1.85,26.76,56.01,-457.0,22.96
2018-04-17 17:23:42 UTC,783,854.0,4082.0,1286.0,2.09,27.46,53.35,-453.0,23.17
